OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
283;bog;2;VestJyl;2;ATL;ES;1456.0219727;464445;6140807
284;heathland;1;VestJyl;2;ATL;ES;670.8203735;464877;6137414
285;bog;2;OestJylFyn;3;CON;DSG;23186.6347656;523163;6193886
286;bog;2;NordJyl;1;ATL;ES;1746.4249268;467891;6318425
287;heathland;1;NordJyl;1;ATL;ES;5594.6401367;479581;6324311
288;heathland;1;VestJyl;2;ATL;ES;10764.7568359;461467;6230482
289;bog;2;NordJyl;1;ATL;ES;3001.6662598;475276;6324818
290;heathland;1;VestJyl;2;ATL;ES;25868.3203125;509504;6168128
291;bog;2;VestJyl;2;ATL;DSG;10016.9853516;460490;6230832
292;heathland;1;NordJyl;1;ATL;ES;2024.8457031;474131;6324774
293;bog;2;NordJyl;1;ATL;ES;1720.4650879;472323;6322799
294;bog;2;VestJyl;2;ATL;F;18882.0019531;508733;6247911
295;heathland;1;NordJyl;1;ATL;ES;2941.0881348;475617;6325404
296;heathland;1;VestJyl;2;ATL;ES;3981.2058105;448032;6163354
297;heathland;1;VestJyl;2;ATL;ES;11000.0000000;461829;6230472
298;heathland;1;NordJyl;1;ATL;ES;989.9495239;471490;6322938
299;heathland;1;NordJyl;1;ATL;ES;1081.6654053;472890;6324674
300;heathland;1;VestJyl;2;ATL;ES;4879.5493164;449081;6163157
301;heathland;1;NordJyl;1;ATL;ES;1640.1219482;473157;6323985
302;bog;2;NordJyl;1;ATL;ES;3400.0000000;476945;6326741
303;heathland;1;VestJyl;2;ATL;T;33807.9882813;501244;6175695
305;bog;2;OestJylFyn;3;CON;F;29743.5703125;528679;6206127
306;bog;2;VestJyl;2;ATL;F;18796.2753906;508725;6247934
307;bog;2;VestJyl;2;ATL;F;31510.1562500;503396;6173735
308;bog;2;NordJyl;1;ATL;ES;1780.4493408;473229;6323858
309;bog;2;NordJyl;1;ATL;ES;2773.0849609;475808;6326090
310;bog;2;VestJyl;2;ATL;F;18744.8652344;508816;6247957
311;bog;2;NordJyl;1;ATL;ES;3400.0000000;477104;6327159
312;bog;2;VestJyl;2;ATL;F;18744.8652344;508840;6248000
313;bog;2;VestJyl;2;ATL;F;6293.6474609;465106;6190305
314;bog;2;NordJyl;1;ATL;ES;3667.4240723;476530;6325494
315;bog;2;NordJyl;1;CON;ES;1063.0145264;582108;6390253
316;bog;2;VestJyl;2;ATL;DSG;10324.7275391;460589;6230528
317;bog;2;VestJyl;2;ATL;T;32539.3613281;502454;6174571
318;meadow;0;VestJyl;2;ATL;F;13069.8125000;472482;6188831
319;bog;2;VestJyl;2;ATL;T;31419.2617188;503497;6174037
320;heathland;1;VestJyl;2;ATL;DSG;9638.4648438;464125;6235263
321;heathland;1;NordJyl;1;ATL;ES;1486.6069336;473868;6325276
322;bog;2;VestJyl;2;ATL;F;24153.6738281;507190;6242650
323;bog;2;NordJyl;1;ATL;ES;3757.6589355;476589;6325531
324;bog;2;NordJyl;1;ATL;ES;1526.4337158;473731;6325125
325;bog;2;VestJyl;2;ATL;F;18643.2285156;509000;6247963
326;bog;2;VestJyl;2;ATL;F;18456.4355469;509270;6248046
327;bog;2;NordJyl;1;CON;HSL;360.5551147;619361;6352778
328;bog;2;VestJyl;2;ATL;F;18643.2285156;508976;6248011
329;bog;2;VestJyl;2;ATL;F;18456.4355469;509201;6248043
330;heathland;1;VestJyl;2;ATL;DSG;9651.9423828;460575;6231269
331;heathland;1;NordJyl;1;ATL;ES;1140.1754150;473919;6326059
332;heathland;1;VestJyl;2;ATL;ES;4949.7475586;449024;6163190
333;bog;2;VestJyl;2;ATL;F;18532.1347656;509433;6247927
