OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
16638;dryGrass;3;NordJyl;1;CON;Y;6281.7197266;585500;6355120
16639;dryGrass;3;NordJyl;1;CON;Y;6281.7197266;585500;6355110
16640;dryGrass;3;NordJyl;1;CON;HSL;100.0000000;576780;6306940
16641;saltmarsh;6;NordJyl;1;CON;HSL;300.0000000;618350;6345460
16642;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576830;6307840
16643;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576820;6307770
16644;dryGrass;3;NordJyl;1;CON;DSG;400.0000000;576650;6307700
16645;forest;4;NordJyl;1;CON;DL;8765.8427734;580000;6372010
16646;dryGrass;3;NordJyl;1;CON;Y;6236.1845703;585500;6355250
16647;dryGrass;3;NordJyl;1;CON;HSL;100.0000000;576780;6307000
16648;dryGrass;3;NordJyl;1;CON;DSG;400.0000000;576660;6307670
16649;heathland;1;NordJyl;1;ATL;ML;5371.2197266;462650;6303900
16650;dryGrass;3;NordJyl;1;CON;Y;6258.5942383;585490;6355180
16651;dryGrass;3;NordJyl;1;CON;HSL;300.0000000;576770;6307750
16652;saltmarsh;6;NordJyl;1;CON;HSL;400.0000000;618440;6345540
16653;saltmarsh;6;NordJyl;1;CON;HSL;509.9019470;618500;6345700
16654;meadow;0;OestJylFyn;3;CON;ML;6095.9003906;607130;6133990
16655;dryGrass;3;NordJyl;1;CON;MSG;2700.0000000;588390;6361520
16656;heathland;1;NordJyl;1;CON;ES;707.1068115;527140;6336980
16657;dryGrass;3;OestJylFyn;3;CON;ML;6184.6582031;607203;6134193
16658;saltmarsh;6;OestJylFyn;3;CON;HSL;282.8427124;553510;6138670
16659;heathland;1;NordJyl;1;CON;ES;200.0000000;568940;6383680
16660;dryGrass;3;SjLolFal;4;CON;ML;13656.5000000;665720;6133760
16661;dryGrass;3;OestJylFyn;3;CON;ML;100.0000000;586510;6079440
16662;dryGrass;3;NordJyl;1;CON;SK;18103.3144531;555100;6304800
16663;dryGrass;3;OestJylFyn;3;CON;HSL;200.0000000;595580;6201730
16664;dryGrass;3;NordJyl;1;CON;ML;0.0000000;566650;6282560
16665;heathland;1;OestJylFyn;3;CON;DSG;538.5164795;513370;6275500
16666;dryGrass;3;OestJylFyn;3;CON;DSG;2751.3632813;595489;6232182
16667;heathland;1;VestJyl;2;ATL;F;1523.1546631;450387;6188489
16668;heathland;1;VestJyl;2;ATL;ES;300.0000000;446160;6239209
16669;bog;2;OestJylFyn;3;CON;DSG;6685.0581055;562848;6273070
16670;heathland;1;VestJyl;2;ATL;HSL;282.8427124;447917;6188296
16671;forest;4;OestJylFyn;3;CON;DSG;6844.7060547;563198;6273053
16672;;;VestJyl;2;ATL;ES;15320.9003906;476727;6196905
16673;saltmarsh;6;VestJyl;2;ATL;HV;2607.6809082;469400;6114120
16674;dryGrass;3;OestJylFyn;3;CON;ML;6815.4238281;595700;6107090
16675;heathland;1;OestJylFyn;3;CON;HSL;200.0000000;607450;6229540
16676;dryGrass;3;OestJylFyn;3;CON;Y;0.0000000;585500;6080800
16677;heathland;1;VestJyl;2;ATL;ES;100.0000000;445937;6239000
16678;saltmarsh;6;SjLolFal;4;CON;HSL;141.4213562;687617;6197147
16679;dryGrass;3;NordJyl;1;CON;F;16260.9960938;559320;6305900
16680;bog;2;SjLolFal;4;CON;ML;11027.6923828;680890;6132850
16681;saltmarsh;6;OestJylFyn;3;CON;HSL;0.0000000;601170;6090730
16682;dryGrass;3;OestJylFyn;3;CON;DSG;447.2135925;595879;6201253
16683;heathland;1;VestJyl;2;ATL;ES;282.8427124;464340;6143330
16684;meadow;0;SjLolFal;4;CON;F;6449.8061523;674510;6129740
16685;dryGrass;3;OestJylFyn;3;CON;ML;0.0000000;602240;6161450
16686;dryGrass;3;Bornholm;5;CON;;100.0000000;865430;6140500
16687;dryGrass;3;OestJylFyn;3;CON;T;23802.5214844;525000;6195610
16688;heathland;1;NordJyl;1;ATL;ES;5547.0712891;496440;6324330
16689;saltmarsh;6;VestJyl;2;ATL;DSG;100.0000000;469497;6273765
16690;saltmarsh;6;OestJylFyn;3;CON;HSL;223.6067963;600660;6090800
16691;heathland;1;NordJyl;1;CON;ES;921.9544678;527290;6336860
16692;bog;2;VestJyl;2;ATL;F;31710.0937500;503260;6173770
16693;dryGrass;3;SjLolFal;4;CON;DSG;100.0000000;678618;6177024
16694;meadow;0;NordJyl;1;CON;HSL;7741.4467773;533680;6301470
16695;heathland;1;VestJyl;2;ATL;HSL;300.0000000;447877;6188897
16696;heathland;1;NordJyl;1;CON;ES;200.0000000;519190;6334260
16697;extensiveField;8;VestJyl;2;ATL;F;28063.1425781;507210;6168520
16698;dryGrass;3;OestJylFyn;3;CON;HSL;0.0000000;601700;6161890
16699;heathland;1;SjLolFal;4;CON;ES;200.0000000;658360;6195380
16700;meadow;0;OestJylFyn;3;CON;F;12624.5791016;566120;6233990
16701;heathland;1;NordJyl;1;ATL;HG;282.8427124;497369;6333872
16702;dryGrass;3;SjLolFal;4;CON;DSG;100.0000000;618860;6178210
16703;heathland;1;NordJyl;1;CON;ES;781.0249634;527160;6336840
16704;dryGrass;3;OestJylFyn;3;CON;DSG;848.5281372;595990;6204610
16705;heathland;1;VestJyl;2;ATL;DSG;10600.4716797;467497;6242009
16706;heathland;1;OestJylFyn;3;CON;T;26806.1562500;523884;6198413
16707;heathland;1;VestJyl;2;ATL;DSG;700.0000000;480801;6274647
16708;heathland;1;NordJyl;1;CON;ES;2024.8457031;581150;6388120
16709;dryGrass;3;OestJylFyn;3;CON;MSG;100.0000000;601530;6160590
16710;heathland;1;VestJyl;2;ATL;ES;400.0000000;446480;6233962
16711;dryGrass;3;NordJyl;1;CON;ES;4491.1025391;515880;6328800
16712;bog;2;VestJyl;2;ATL;F;31507.7773438;503440;6173670
16713;heathland;1;NordJyl;1;CON;F;8021.2216797;527900;6304540
16714;dryGrass;3;VestJyl;2;ATL;T;10863.2412109;493987;6255747
16715;dryGrass;3;NordJyl;1;CON;F;4455.3339844;559670;6287060
16716;heathland;1;NordJyl;1;CON;F;9044.3349609;527030;6304050
16717;dryGrass;3;SjLolFal;4;CON;SK;2147.0910645;724360;6096600
16718;dryGrass;3;VestJyl;2;ATL;DSG;18191.4824219;517330;6178140
16719;heathland;1;NordJyl;1;ATL;HG;316.2277527;497519;6333982
16720;heathland;1;VestJyl;2;ATL;ES;400.0000000;446500;6234028
16721;dryGrass;3;OestJylFyn;3;CON;F;100.0000000;519320;6276270
16722;heathland;1;VestJyl;2;ATL;ES;500.0000000;446799;6242658
16723;heathland;1;NordJyl;1;CON;F;5215.3618164;544070;6277280
16724;;;OestJylFyn;3;CON;ES;0.0000000;590340;6076130
16725;dryGrass;3;OestJylFyn;3;CON;F;8807.3828125;545026;6191521
16726;saltmarsh;6;SjLolFal;4;CON;ML;0.0000000;696350;6093960
16727;saltmarsh;6;SjLolFal;4;CON;HG;100.0000000;634750;6180530
16728;heathland;1;SjLolFal;4;CON;HG;100.0000000;698000;6115980
16729;heathland;1;VestJyl;2;ATL;ES;15302.9404297;495270;6112950
16730;dryGrass;3;SjLolFal;4;CON;ML;1700.0000000;724340;6096110
